,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
3319,False,2021-09-03 09:22:31,military doctor covid more young than covid itself,  CovidVaccine  ,militari doctor covid more young than covid itself,0.16666666666666666,0.3333333333333333,1
3320,False,2021-09-03 09:20:09,kudos crore,  LargestVaccineDrive    CovidVaccine  ,kudo crore,0.0,0.0,0
3321,True,2021-09-03 09:20:06,year chose over yours,  CovidVaccine  ,year chose over your,0.0,0.0,0
3322,False,2021-09-03 09:18:31,today meeting place from news should come shortly thereafter,  WHO  ,today meet place from news should come shortli thereaft,0.0,0.3,0
3323,False,2021-09-03 09:14:52,just more evidence hopelessly inept,  inept    COVIDvaccine  ,just more evid hopelessli inept,0.5,0.5,1
3324,False,2021-09-03 09:14:49,receive your your answer then know that,  COVIDVaccine  ,receiv your your answer then know that,0.0,0.0,0
3325,False,2021-09-03 09:12:54,start doing some covid covid covid19,  Covid       COVID    CovidVaccine    COVID    ,start do some covid covid covid19,0.0,0.0,0
3326,False,2021-09-03 09:07:58,health 2021 more breastfeeding covid19,  breastfeeding    breastcancer    women    COVID      DeltaVariant  ,health 2021 more breastfeed covid19,0.5,0.5,1
3327,False,2021-09-03 09:07:18,invest covid vaccine supply chain white house official covid19,  COVID      CovidVaccine    CoronaVaccine  ,invest covid vaccin suppli chain white hous offici covid19,0.0,0.0,0
3328,False,2021-09-03 09:07:00,vaccine vaccine this vaccine that never virus about this,,vaccin vaccin thi vaccin that never viru about thi,0.0,0.0,0
3329,True,2021-09-03 09:06:58,over haven your head down vaccination,  CovidVaccine  ,over haven your head down vaccin,-0.15555555555555559,0.2888888888888889,-1
3330,False,2021-09-03 09:06:54,first dose vaccine early today morning vaccine,  Vaccine    vaccinationdone                       ss                   s  ,first dose vaccin earli today morn vaccin,0.175,0.31666666666666665,1
3331,False,2021-09-03 09:06:16,both government covid work,  AstraZeneca    Pfizer    Covid    vaccines    CovidVaccine  ,both govern covid work,0.0,0.0,0
3332,False,2021-09-03 09:05:56,dear time like your life race,  Victoria    GetVaccinated  ,dear time like your life race,0.0,0.0,0
3333,False,2021-09-03 09:05:05,your north library n76jx vaccination clinic sept open,  CovidVaccine  ,your north librari n76jx vaccin clinic sept open,0.0,0.5,0
3334,False,2021-09-03 09:04:22,mayor health announce vaccination requirement district health thank,,mayor health announc vaccin requir district health thank,0.0,0.0,0
3335,False,2021-09-03 09:03:41,employer office news full video,,employ offic news full video,0.35,0.55,1
3336,False,2021-09-03 09:03:19,vaccine never meant prevent getting covid only prevent from dying from covid need know,,vaccin never meant prevent get covid onli prevent from die from covid need know,0.0,1.0,0
3337,False,2021-09-03 09:02:45,stand respect where covid19uk,  GranitXhaka    Covid  UK    coronavirusuk    CovidVaccine  ,stand respect where covid19uk,0.0,0.0,0
3338,False,2021-09-03 09:02:31,rolling booster first,  Cyprus    CovidVaccine    carehomes  ,roll booster first,0.25,0.3333333333333333,1
3339,False,2021-09-03 09:01:33,third most fragile health minister,  Italy    COVIDvaccine    RobertoSperanza  ,third most fragil health minist,0.16666666666666666,0.3333333333333333,1
3340,True,2021-09-03 09:00:41,calling aged over eligible find walk vaccination,  COVIDVaccine  ,call age over elig find walk vaccin,-0.1,0.4,-1
3341,False,2021-09-03 09:00:35,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
3342,False,2021-09-03 09:00:25,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
3343,False,2021-09-03 09:00:13,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
3344,False,2021-09-03 08:58:59,once again government begging when comes because they,,onc again govern beg when come becaus they,0.0,0.0,0
3345,False,2021-09-03 08:58:35,done vaccine thing done finished truth main reason there hold,,done vaccin thing done finish truth main reason there hold,0.16666666666666666,0.3333333333333333,1
3346,True,2021-09-03 08:58:02,second dose provide maximum protection your first,  CovidVaccine  ,second dose provid maximum protect your first,0.125,0.16666666666666666,1
3347,False,2021-09-03 08:49:22,quite concerning level show vaccine still protecting,  CovidVaccine  ,quit concern level show vaccin still protect,0.0,0.0,0
3348,False,2021-09-03 08:48:23,third vaccine enough which vaccine this would booster dose follow,  CovidVaccine  ,third vaccin enough which vaccin thi would booster dose follow,0.0,0.25,0
3349,False,2021-09-03 08:48:03,your need appointment aged most,  CovidVaccine  ,your need appoint age most,0.2,0.45,1
3350,False,2021-09-03 08:47:14,covid adult population fully commission travel,  EU    Vaccinated    travel    tourism  ,covid adult popul fulli commiss travel,0.1,0.3,1
3351,False,2021-09-03 08:47:13,study covid benefit from vaccine,  CovidVaccine    VaccinePassport  ,studi covid benefit from vaccin,0.0,0.0,0
3352,True,2021-09-03 08:45:03,your hospital daily till,  COVIDVaccine    GrabAJab  ,your hospit daili till,0.0,0.0,0
3353,True,2021-09-03 08:45:03,your nelson health till 30pm today come along,  COVIDVaccine    GrabAJab  ,your nelson health till 30pm today come along,0.0,0.0,0
3354,False,2021-09-03 08:39:07,maybe made such impression have international,,mayb made such impress have intern,0.0,0.25,0
3355,False,2021-09-03 08:38:33,your walk vaccination clinic today sept include,  COVIDVaccine    Birmingham  ,your walk vaccin clinic today sept includ,0.0,0.0,0
3356,False,2021-09-03 08:35:02,your evergreen surgery walk vaccination clinic,  CovidVaccine  ,your evergreen surgeri walk vaccin clinic,0.0,0.0,0
3357,True,2021-09-03 08:35:00,long does take million ramping find,  CovidVaccine  ,long doe take million ramp find,-0.05,0.4,-1
3358,False,2021-09-03 08:34:50,would have every that this would free world they have been promising since ever 2021â,,would have everi that thi would free world they have been promis sinc ever 2021â,0.30000000000000004,0.65,1
3359,False,2021-09-03 08:34:10,vaccine summary 2021 least dose fully note,,vaccin summari 2021 least dose fulli note,-0.3,0.4,-1
3360,False,2021-09-03 08:34:03,least dose fully 2021,,least dose fulli 2021,-0.3,0.4,-1
3361,False,2021-09-03 08:33:50,pandemic think even days make difference should just wait,  JCVI  ,pandem think even day make differ should just wait,0.0,0.0,0
3362,False,2021-09-03 08:30:44,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1 dose2,0.4,0.8,1
3363,False,2021-09-03 08:30:24,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
3364,False,2021-09-03 08:30:09,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
3365,False,2021-09-03 08:30:05,study from covid that unvaccinated people more likely with covid,,studi from covid that unvaccin peopl more like with covid,0.25,0.75,1
3366,False,2021-09-03 08:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
3367,False,2021-09-03 08:24:36,reduction between being considered source vaccine,  covishield    vaccine    CovidVaccine  ,reduct between be consid sourc vaccin,0.0,0.0,0
3368,False,2021-09-03 08:21:48,research director alert vaccination more dangerous than virus covid19,  COVID      CovidVaccine  ,research director alert vaccin more danger than viru covid19,-0.04999999999999999,0.7,-1
3369,False,2021-09-03 08:18:03,looking walk clinic search facility where browse vaccine,  CovidVaccine  ,look walk clinic search facil where brows vaccin,0.0,0.0,0
3370,False,2021-09-03 08:12:46,vaccine highly effective would have thought covid19,  ivermectin    COVID      COVIDIOTS  ,vaccin highli effect would have thought covid19,0.6,0.8,1
3371,False,2021-09-03 08:10:57,they million extra million bought forward through extra,  CovidVaccine  ,they million extra million bought forward through extra,0.0,0.1,0
3372,True,2021-09-03 08:10:01,your walk vaccination clinic today sept include,  COVIDVaccine    Birmingham  ,your walk vaccin clinic today sept includ,0.0,0.0,0
3373,False,2021-09-03 08:06:59,mayor concerned about turnout vaccination that they,,mayor concern about turnout vaccin that they,0.0,0.0,0
3374,False,2021-09-03 08:02:17,today good finally first dose vaccine covid19,  COVID      CovidVaccine    Taiwan  ,today good final first dose vaccin covid19,0.475,0.4666666666666667,1
3375,False,2021-09-03 08:01:52,shaw healthy year mother dead because convinced receive vaccine virus with,,shaw healthi year mother dead becaus convinc receiv vaccin viru with,0.15,0.45,1
3376,False,2021-09-03 08:01:14,money money money must funny rich world thanks covid19vic covid19ausâ,  auspol    COVID  Vic    COVID  Aus  ,money money money must funni rich world thank covid19v covid19ausâ,0.27499999999999997,0.65,1
3377,False,2021-09-03 08:01:12,irish37 many advised allow their,  COVIDIOTS    COVIDVaccination  ,irish37 mani advis allow their,0.5,0.5,1
3378,False,2021-09-03 08:00:56,come along assembly hall today from their walk session they,  CovidVaccine  ,come along assembl hall today from their walk session they,0.0,0.0,0
3379,False,2021-09-03 08:00:33,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
3380,False,2021-09-03 08:00:22,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
3381,False,2021-09-03 08:00:12,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
3382,True,2021-09-03 08:00:08,know what time time know that there reduction,  FridayFact  ,know what time time know that there reduct,0.0,0.0,0
3383,False,2021-09-03 08:00:07,fully 2021 covid19 covid19aus,  CovidVaccine    COVID      COVID  Aus  ,fulli 2021 covid19 covid19au,0.0,0.0,0
3384,False,2021-09-03 08:00:06,convinced pregnant practice year patient excited,  pregnant    CovidVaccine  ,convinc pregnant practic year patient excit,0.35416666666666663,0.625,1
3385,False,2021-09-03 07:57:28,where channel news memory correctly those were,,where channel news memori correctli those were,0.0,0.0,0
3386,False,2021-09-03 07:55:03,green light pharmacy vaccination clinic 15am,  CovidVaccine  ,green light pharmaci vaccin clinic 15am,0.1,0.5,1
3387,False,2021-09-03 07:54:41,booster included idiot,,booster includ idiot,-0.8,0.8,-1
3388,False,2021-09-03 07:52:42,will interesting this covid19vic covid19aus covid19â,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine    COVID    ,will interest thi covid19v covid19au covid19â,0.5,0.5,1
3389,False,2021-09-03 07:52:29,more crazy this time where medical doctor writing mask,,more crazi thi time where medic doctor write mask,-0.033333333333333326,0.4666666666666666,-1
3390,False,2021-09-03 07:50:02,walk pharmacy,,walk pharmaci,0.0,0.0,0
3391,False,2021-09-03 07:48:53,amid vaccine hesitancy tourist influx district collector that people,,amid vaccin hesit tourist influx district collector that peopl,0.0,0.0,0
3392,True,2021-09-03 07:40:02,recruiting volunteer support roll vaccination across,  COVIDVaccine  ,recruit volunt support roll vaccin across,0.0,0.0,0
3393,False,2021-09-03 07:40:02,your mango walk vaccination clinic 15am 45pm,  CovidVaccine  ,your mango walk vaccin clinic 15am 45pm,0.0,0.0,0
3394,False,2021-09-03 07:36:51,hope rather former that pace,,hope rather former that pace,0.0,0.0,0
3395,False,2021-09-03 07:36:07,text based also increase covid19 covid,  COVID      COVID       vaccinehesitancy  ,text base also increas covid19 covid,0.0,0.0,0
3396,False,2021-09-03 07:30:34,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVAXIN  ,avail 00pm free dose1 dose2,0.4,0.8,1
3397,False,2021-09-03 07:30:23,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
3398,False,2021-09-03 07:30:12,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
3399,False,2021-09-03 07:27:40,cause daily smoke pack,  CovidVaccine  ,caus daili smoke pack,0.0,0.0,0
3400,True,2021-09-03 07:25:02,your walk croydon come along,  Covidvaccine    Croydon  ,your walk croydon come along,0.0,0.0,0
3401,False,2021-09-03 07:16:08,lots communication sure have used storytelling extensively mass media4â,  storytelling    Edutainment  ,lot commun sure have use storytel extens mass media4â,0.25,0.611111111111111,1
3402,True,2021-09-03 07:15:00,join jiva today 30am find more about,  Middleton    CovidVaccine  ,join jiva today 30am find more about,0.5,0.5,1
3403,False,2021-09-03 07:13:45,hear hear been many people across beyond have from your,,hear hear been mani peopl across beyond have from your,0.5,0.5,1
3404,False,2021-09-03 07:13:43,fully thank team health supporting,  CoWin  ,fulli thank team health support,0.25,0.25,1
3405,False,2021-09-03 07:12:05,approval could mean rapid jump arms even this designation,  CovidVaccine  ,approv could mean rapid jump arm even thi design,-0.3125,0.6875,-1
3406,False,2021-09-03 07:09:41,hunt should wait advice with,  JCVI    CovidVaccine    BoosterShots  ,hunt should wait advic with,0.0,0.0,0
3407,False,2021-09-03 07:06:55,vaccination today,  GetVaccinatedNow    CovidVaccine  ,vaccin today,0.0,0.0,0
3408,False,2021-09-03 07:05:05,down nelson health today their walk session they open from,  CovidVaccine  ,down nelson health today their walk session they open from,-0.07777777777777779,0.3944444444444445,-1
3409,False,2021-09-03 07:04:08,today finally first dose done actually been feeling quite emotional from relief anyone,,today final first dose done actual been feel quit emot from relief anyon,0.08333333333333333,0.36111111111111116,1
3410,False,2021-09-03 07:04:06,approve covid19sa,  SputnikV    Sinovac    covid  SA    CovidVaccine  ,approv covid19sa,0.0,0.0,0
3411,False,2021-09-03 07:03:22,district allow only people alcohol,  Tamilnadu    Nilgiris    news  ,district allow onli peopl alcohol,0.0,1.0,0
3412,True,2021-09-03 07:02:28,have both vaccination best pregnant,,have both vaccin best pregnant,0.6666666666666666,0.4,1
3413,True,2021-09-03 07:02:05,about quarter adult population least fully,  Phaahla    CovidVaccine    JnJ  ,about quarter adult popul least fulli,-0.09999999999999999,0.35,-1
